0.9637854203210835,0.8603009428638849,0.821557700268639,0.8047036056908018,0.8938600535516386,0.9627464211122401,0.9637685847203652,0.9610048104044682,0.7371265325547947,0.9512516955073151
0.9635056707497195,0.8614882767570979,0.8204882737890591,0.8042258424326774,0.8932722291603712,0.9623660362601045,0.9635551211098403,0.9617193572630177,0.7275927168798193,0.9516416440062379
0.964823970266282,0.8635398941182758,0.822934183475166,0.8075584255010532,0.8963156950026314,0.9634993507775527,0.964121892438146,0.961367544689845,0.7398890707672345,0.9520704537893447
0.9644184629496642,0.8619051452245161,0.8218943278160811,0.8051995241501002,0.8957255201802931,0.9631025385883022,0.964296030421875,0.9621080081748904,0.7384892676434385,0.9519425644177177
0.9637909371473631,0.8584752510687144,0.8187556401302187,0.8016979666023865,0.8926664342498408,0.9622579778984622,0.9626527253138688,0.9607560271628619,0.6997408354886803,0.9512110267876436
0.9351244043401529,0.8150275585700524,0.7646679767560419,0.7723806813611238,0.8530959527626327,0.9323996514983826,0.9415926237684893,0.9346149675983174,0.6983331761158864,0.9306106504844772
0.935009560752989,0.8157795307307101,0.7653271855447887,0.7725115483243399,0.8529488776352513,0.931774476769433,0.9402037276587638,0.9330305317870803,0.6814019711329496,0.9305120282858287
0.9368170333506396,0.816555276393427,0.7726312206405205,0.7763591865255277,0.857326825833211,0.9334522510270515,0.9432492635932754,0.937118053032451,0.7022675903924944,0.9318611317235532
0.9368902340289531,0.8207555647597541,0.7695637155621987,0.7732503882251061,0.853719753545197,0.9330694407633247,0.9429368531391373,0.9371146355347565,0.6942454535788598,0.9308073637693408
0.9341705894770969,0.8144233334767146,0.7639613967039207,0.7700172569486982,0.8505445444274742,0.9323252332708685,0.9415317217077932,0.9352523039112984,0.6564732837200036,0.930118831998457
0.9015963353324749,0.7736178514517311,0.7137611265867033,0.7385981739724201,0.8022905727076264,0.8995252662626452,0.9161761628272381,0.9024075877929163,0.6609057838358361,0.9059154060988205
0.9024569522832484,0.7690748088321027,0.7159350373994141,0.7385496348314828,0.8003470970134843,0.9009942180406413,0.9168705614575929,0.9031439457844289,0.6539292380102444,0.9069298801790077
0.9053672612555559,0.7821830550851109,0.7265300110067725,0.7416597833150518,0.8061026434356664,0.9058559454413696,0.9206263843193084,0.9080632677787892,0.6696787142084024,0.9082130249475043
0.9041737157249662,0.7784607493627498,0.7209130719156399,0.7403742177852912,0.8057204750956759,0.9034796931722344,0.919516267488522,0.9027876050902914,0.6582491130229166,0.9080218522423118
0.8984988941341698,0.7715971457330721,0.7098422917217404,0.7366175268308068,0.799830133643648,0.8976605178822802,0.9151270508940066,0.9031032341281022,0.6386633994751589,0.904781771492652
0.8621948535014664,0.7265706855044183,0.6557115979767161,0.6997217037968768,0.7395658261014475,0.8643603600946484,0.8907362200525862,0.86577443191924,0.6240863856112352,0.8775063576683946
0.8596738858299313,0.7277982211555936,0.6444582596416558,0.6929249043284418,0.7426574164266794,0.8675040822618897,0.8865740266885606,0.870242960805508,0.6167412928419946,0.8766081475395511
0.8682596754459256,0.7360759701496453,0.6742291449339056,0.7049642228816229,0.7467797273881889,0.8737679021401221,0.8943227593408319,0.8731986323939952,0.6302855389791229,0.8811482542823986
0.8679180928246859,0.7348171808367625,0.6658389223424109,0.7007004896734408,0.7447330018989909,0.8732782643311079,0.893991859158255,0.8691609613598628,0.6208927331929124,0.8792077438470711
0.8639483621691421,0.7193812016775669,0.6573469046196658,0.6966897933368648,0.7345490296059871,0.867236539967292,0.8894027777274458,0.8642150847886099,0.5763375461978113,0.8772279098322113
